image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC_0032745,0,0,0,0,0,0,1
ISIC_0024669,0,0,0,0,0,0,1
ISIC_0031270,0,0,0,0,0,0,1
ISIC_0031648,0,0,0,0,0,0,1
ISIC_0026693,0,0,0,0,0,0,1
ISIC_0026876,0,0,0,0,0,0,1
ISIC_0025628,0,0,0,0,0,0,1
ISIC_0026490,0,0,0,0,0,0,1
ISIC_0024867,0,0,0,0,0,0,1
ISIC_0033458,0,0,0,0,0,0,1
ISIC_0031065,0,0,0,0,0,0,1
ISIC_0027983,0,0,0,0,0,0,1
ISIC_0024904,0,0,0,0,0,0,1
ISIC_0028680,0,0,0,0,0,0,1
ISIC_0026336,0,0,0,0,0,0,1
ISIC_0032545,0,0,0,0,0,0,1
ISIC_0026068,0,0,0,0,0,0,1
ISIC_0031276,0,0,0,0,0,0,1
ISIC_0029439,0,0,0,0,0,0,1
ISIC_0033844,0,0,0,0,0,0,1
ISIC_0031706,0,0,0,0,0,0,1
ISIC_0032409,0,0,0,0,0,0,1
ISIC_0032839,0,0,0,0,0,0,1
ISIC_0025606,0,0,0,0,0,0,1
ISIC_0025612,0,0,0,0,0,0,1
ISIC_0027159,0,0,0,0,0,0,1
ISIC_0029404,0,0,0,0,0,0,1
ISIC_0026092,0,0,0,0,0,0,1
ISIC_0025599,0,0,0,0,0,0,1
ISIC_0031103,0,0,0,0,0,0,1
ISIC_0027563,0,0,0,0,0,0,1
ISIC_0027210,0,0,0,0,0,0,1
ISIC_0026456,0,0,0,0,0,0,1
ISIC_0032557,0,0,0,0,0,0,1
ISIC_0028714,0,0,0,0,0,0,1
ISIC_0031090,0,0,0,0,0,0,1
ISIC_0029608,0,0,0,0,0,0,1
ISIC_0025807,0,0,0,0,0,0,1
ISIC_0026467,0,0,0,0,0,0,1
ISIC_0033254,0,0,0,0,0,0,1
ISIC_0028885,0,0,0,0,0,0,1
ISIC_0033123,0,0,0,0,0,0,1
ISIC_0025596,0,0,0,0,0,0,1
ISIC_0031093,0,0,0,0,0,0,1
ISIC_0024475,0,0,0,0,0,0,1
ISIC_0033135,0,0,0,0,0,0,1
ISIC_0029742,0,0,0,0,0,0,1
ISIC_0027790,0,0,0,0,0,0,1
ISIC_0033450,0,0,0,0,0,0,1
ISIC_0026713,0,0,0,0,0,0,1
ISIC_0024662,0,0,0,0,0,0,1
ISIC_0025578,0,0,0,0,0,0,1
ISIC_0025197,0,0,0,0,0,0,1
ISIC_0024706,0,0,0,0,0,0,1
ISIC_0025425,0,0,0,0,0,0,1
ISIC_0033092,0,0,0,0,0,0,1
ISIC_0031901,0,0,0,0,0,0,1
ISIC_0030606,0,0,0,0,0,0,1
ISIC_0027385,0,0,0,0,0,0,1
ISIC_0032775,0,0,0,0,0,0,1
ISIC_0030770,0,0,0,0,0,0,1
ISIC_0032614,0,0,0,0,0,0,1
ISIC_0030956,0,0,0,0,0,0,1
ISIC_0031719,0,0,0,0,0,0,1
ISIC_0030104,0,0,0,0,0,0,1
ISIC_0025680,0,0,0,0,0,0,1
ISIC_0030070,0,0,0,0,0,0,1
ISIC_0027256,0,0,0,0,0,0,1
ISIC_0031346,0,0,0,0,0,0,1
ISIC_0032538,0,0,0,0,0,0,1
ISIC_0032076,0,0,0,0,0,0,1
ISIC_0025244,0,0,0,0,0,0,1
ISIC_0025250,0,0,0,0,0,0,1
ISIC_0033817,0,0,0,0,0,0,1
ISIC_0024402,0,0,0,0,0,0,1
ISIC_0024370,0,0,0,0,0,0,1
ISIC_0025873,0,0,0,0,0,0,1
ISIC_0026349,0,0,0,0,0,0,1
ISIC_0033591,0,0,0,0,0,0,1
ISIC_0026163,0,0,0,0,0,0,1
ISIC_0027269,0,0,0,0,0,0,1
ISIC_0034214,0,0,0,0,0,0,1
ISIC_0027903,0,0,0,0,0,0,1
ISIC_0027888,0,0,0,0,0,0,1
ISIC_0032932,0,0,0,0,0,0,1
ISIC_0032715,0,0,0,0,0,0,1
ISIC_0029889,0,0,0,0,0,0,1
ISIC_0024375,0,0,0,0,0,0,1
ISIC_0028188,0,0,0,0,0,0,1
ISIC_0027522,0,0,0,0,0,0,1
ISIC_0028163,0,0,0,0,0,0,1
ISIC_0025321,0,0,0,0,0,0,1
ISIC_0032890,0,0,0,0,0,0,1
ISIC_0025452,0,0,0,0,0,0,1
ISIC_0033230,0,0,0,0,0,0,1
ISIC_0030275,0,0,0,0,0,0,1
ISIC_0028406,0,0,0,0,0,0,1
ISIC_0033608,0,0,0,0,0,0,1
ISIC_0032270,0,0,0,0,0,0,1
ISIC_0029877,0,0,0,0,0,0,1
ISIC_0032919,0,0,0,0,0,0,1
ISIC_0033031,0,0,0,0,0,0,1
ISIC_0031197,0,0,0,0,0,0,1
ISIC_0030882,0,0,0,0,0,0,1
ISIC_0029486,0,0,0,0,0,0,1
_55_9493584,0,0,0,0,0,0,1
_20_1080276,0,0,0,0,0,0,1
_101_5953982,0,0,0,0,0,0,1
_10_6602491,0,0,0,0,0,0,1
_86_5811595,0,0,0,0,0,0,1
_6_6506621,0,0,0,0,0,0,1
_39_4015306,0,0,0,0,0,0,1
_99_1848398,0,0,0,0,0,0,1
_99_6583439,0,0,0,0,0,0,1
_140_6799960,0,0,0,0,0,0,1
_18_6287006,0,0,0,0,0,0,1
_26_3506830,0,0,0,0,0,0,1
_90_2230000,0,0,0,0,0,0,1
_51_2233103,0,0,0,0,0,0,1
_134_3447742,0,0,0,0,0,0,1
_53_990043,0,0,0,0,0,0,1
_0_6936120,0,0,0,0,0,0,1
_24_9254158,0,0,0,0,0,0,1
_114_1873578,0,0,0,0,0,0,1
_4_8630511,0,0,0,0,0,0,1
_135_920928,0,0,0,0,0,0,1
_3_651070,0,0,0,0,0,0,1
_25_1884721,0,0,0,0,0,0,1
_27_959031,0,0,0,0,0,0,1
_23_3226956,0,0,0,0,0,0,1
_8_2645676,0,0,0,0,0,0,1
_10_168690,0,0,0,0,0,0,1
_62_1359802,0,0,0,0,0,0,1
_130_3814258,0,0,0,0,0,0,1
_105_5821766,0,0,0,0,0,0,1
_14_4767192,0,0,0,0,0,0,1
_48_4710307,0,0,0,0,0,0,1
_50_796169,0,0,0,0,0,0,1
_92_3187907,0,0,0,0,0,0,1
_107_313298,0,0,0,0,0,0,1
_75_2821376,0,0,0,0,0,0,1
_83_3289327,0,0,0,0,0,0,1
_125_2671508,0,0,0,0,0,0,1
_123_7673398,0,0,0,0,0,0,1
_71_6717026,0,0,0,0,0,0,1
_14_3841927,0,0,0,0,0,0,1
_65_9063077,0,0,0,0,0,0,1
_51_8040453,0,0,0,0,0,0,1
_38_8884684,0,0,0,0,0,0,1
_110_1957307,0,0,0,0,0,0,1
_56_8018323,0,0,0,0,0,0,1
_61_1038098,0,0,0,0,0,0,1
_70_6970888,0,0,0,0,0,0,1
_124_3279733,0,0,0,0,0,0,1
_42_8312590,0,0,0,0,0,0,1
_85_1959744,0,0,0,0,0,0,1
_134_504163,0,0,0,0,0,0,1
_121_6503185,0,0,0,0,0,0,1
_52_1497757,0,0,0,0,0,0,1
_69_1019364,0,0,0,0,0,0,1
_19_5069348,0,0,0,0,0,0,1
_5_866899,0,0,0,0,0,0,1
_40_2703798,0,0,0,0,0,0,1
_114_232680,0,0,0,0,0,0,1
_32_9831538,0,0,0,0,0,0,1
_74_8362963,0,0,0,0,0,0,1
_100_2204865,0,0,0,0,0,0,1
_118_9985331,0,0,0,0,0,0,1
_80_362577,0,0,0,0,0,0,1
_139_1488756,0,0,0,0,0,0,1
_74_9025374,0,0,0,0,0,0,1
_136_1385110,0,0,0,0,0,0,1
_67_3561856,0,0,0,0,0,0,1
_22_5368835,0,0,0,0,0,0,1
_115_9121901,0,0,0,0,0,0,1
_37_7763532,0,0,0,0,0,0,1
_55_4703954,0,0,0,0,0,0,1
_44_2524521,0,0,0,0,0,0,1
_97_7899397,0,0,0,0,0,0,1
_87_8467929,0,0,0,0,0,0,1
_2_7740844,0,0,0,0,0,0,1
_71_9427814,0,0,0,0,0,0,1
_108_2194863,0,0,0,0,0,0,1
_82_7621405,0,0,0,0,0,0,1
_50_1440188,0,0,0,0,0,0,1
_84_4836721,0,0,0,0,0,0,1
_104_4240526,0,0,0,0,0,0,1
_28_1099881,0,0,0,0,0,0,1
_30_2616423,0,0,0,0,0,0,1
_54_9353445,0,0,0,0,0,0,1
_128_6001417,0,0,0,0,0,0,1
_57_2113882,0,0,0,0,0,0,1
_131_4812263,0,0,0,0,0,0,1
_98_4854433,0,0,0,0,0,0,1
_23_5179881,0,0,0,0,0,0,1
_1_7145475,0,0,0,0,0,0,1
_129_7725857,0,0,0,0,0,0,1
_42_904258,0,0,0,0,0,0,1
_124_6580257,0,0,0,0,0,0,1
_135_5989499,0,0,0,0,0,0,1
_97_9953061,0,0,0,0,0,0,1
_64_2205213,0,0,0,0,0,0,1
_117_4875928,0,0,0,0,0,0,1
_33_3610879,0,0,0,0,0,0,1
_110_7219559,0,0,0,0,0,0,1
_40_8728598,0,0,0,0,0,0,1
_73_5488922,0,0,0,0,0,0,1
_78_3816807,0,0,0,0,0,0,1
_127_1740431,0,0,0,0,0,0,1
_109_2896738,0,0,0,0,0,0,1
_31_6169062,0,0,0,0,0,0,1
_34_5740507,0,0,0,0,0,0,1
_140_1513391,0,0,0,0,0,0,1
_72_4006112,0,0,0,0,0,0,1
_112_9390961,0,0,0,0,0,0,1
_17_4081902,0,0,0,0,0,0,1
_93_1484511,0,0,0,0,0,0,1
_105_9784134,0,0,0,0,0,0,1
_44_8410947,0,0,0,0,0,0,1
_59_2075071,0,0,0,0,0,0,1
_63_3769817,0,0,0,0,0,0,1
_43_2524295,0,0,0,0,0,0,1
_21_5277629,0,0,0,0,0,0,1
_82_6818839,0,0,0,0,0,0,1
_106_532633,0,0,0,0,0,0,1
_33_36507,0,0,0,0,0,0,1
_34_5803181,0,0,0,0,0,0,1
_12_137238,0,0,0,0,0,0,1
_81_5857819,0,0,0,0,0,0,1
_79_3918301,0,0,0,0,0,0,1
_49_6586831,0,0,0,0,0,0,1
_119_5411682,0,0,0,0,0,0,1
_128_7596045,0,0,0,0,0,0,1
_28_3215594,0,0,0,0,0,0,1
_77_907619,0,0,0,0,0,0,1
_41_4178993,0,0,0,0,0,0,1
_9_6760819,0,0,0,0,0,0,1
_95_874705,0,0,0,0,0,0,1
_46_4399919,0,0,0,0,0,0,1
_108_3538387,0,0,0,0,0,0,1
_91_2524103,0,0,0,0,0,0,1
_69_8071546,0,0,0,0,0,0,1
_12_6327630,0,0,0,0,0,0,1
_43_9902041,0,0,0,0,0,0,1
_58_8795616,0,0,0,0,0,0,1
_2_4849833,0,0,0,0,0,0,1
_87_2624297,0,0,0,0,0,0,1
_45_2119644,0,0,0,0,0,0,1
_79_1503770,0,0,0,0,0,0,1
_32_7025800,0,0,0,0,0,0,1
_18_9390497,0,0,0,0,0,0,1
_81_6162859,0,0,0,0,0,0,1
_103_5069645,0,0,0,0,0,0,1
_73_8992011,0,0,0,0,0,0,1
_126_3337389,0,0,0,0,0,0,1
_80_9818152,0,0,0,0,0,0,1
_113_5568796,0,0,0,0,0,0,1
_66_6973384,0,0,0,0,0,0,1
_41_9166229,0,0,0,0,0,0,1
_39_5314420,0,0,0,0,0,0,1
_36_6636033,0,0,0,0,0,0,1
_68_5971423,0,0,0,0,0,0,1
_65_2697559,0,0,0,0,0,0,1
