image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
_110_9937880,0,0,0,0,0,1,0
_13_6491046,0,0,0,0,0,1,0
ISIC_0027598,0,0,0,0,0,1,0
_17_2917108,0,0,0,0,0,1,0
_110_457176,0,0,0,0,0,1,0
ISIC_0029760,0,0,0,0,0,1,0
_62_6198166,0,0,0,0,0,1,0
_81_9003468,0,0,0,0,0,1,0
_67_7687092,0,0,0,0,0,1,0
_95_6959134,0,0,0,0,0,1,0
ISIC_0024318,0,0,0,0,0,1,0
_45_6396655,0,0,0,0,0,1,0
_7_6383118,0,0,0,0,0,1,0
_87_9095118,0,0,0,0,0,1,0
_18_354438,0,0,0,0,0,1,0
_45_8612568,0,0,0,0,0,1,0
_28_6165130,0,0,0,0,0,1,0
ISIC_0024330,0,0,0,0,0,1,0
_45_2384771,0,0,0,0,0,1,0
_36_5630791,0,0,0,0,0,1,0
ISIC_0027188,0,0,0,0,0,1,0
_50_6779465,0,0,0,0,0,1,0
_108_1699255,0,0,0,0,0,1,0
ISIC_0031271,0,0,0,0,0,1,0
_59_1058640,0,0,0,0,0,1,0
_95_8618368,0,0,0,0,0,1,0
_114_9159435,0,0,0,0,0,1,0
_13_9979696,0,0,0,0,0,1,0
_99_6836522,0,0,0,0,0,1,0
_76_5998967,0,0,0,0,0,1,0
_54_8380069,0,0,0,0,0,1,0
_43_3912473,0,0,0,0,0,1,0
_106_8863019,0,0,0,0,0,1,0
_18_8894213,0,0,0,0,0,1,0
_62_6532756,0,0,0,0,0,1,0
_87_8512430,0,0,0,0,0,1,0
_72_7642251,0,0,0,0,0,1,0
_92_5249336,0,0,0,0,0,1,0
_111_9812891,0,0,0,0,0,1,0
_28_1102481,0,0,0,0,0,1,0
_37_7266257,0,0,0,0,0,1,0
_42_3682549,0,0,0,0,0,1,0
_9_9954395,0,0,0,0,0,1,0
_70_1137316,0,0,0,0,0,1,0
ISIC_0034135,0,0,0,0,0,1,0
_44_5420860,0,0,0,0,0,1,0
_77_3094592,0,0,0,0,0,1,0
ISIC_0027613,0,0,0,0,0,1,0
_7_8580482,0,0,0,0,0,1,0
_9_6490118,0,0,0,0,0,1,0
_56_4061522,0,0,0,0,0,1,0
_24_339812,0,0,0,0,0,1,0
_5_9642513,0,0,0,0,0,1,0
_98_6556828,0,0,0,0,0,1,0
_73_7036929,0,0,0,0,0,1,0
_113_5478110,0,0,0,0,0,1,0
_87_4052297,0,0,0,0,0,1,0
_4_2166904,0,0,0,0,0,1,0
ISIC_0030555,0,0,0,0,0,1,0
_40_5847606,0,0,0,0,0,1,0
_6_2231741,0,0,0,0,0,1,0
_74_137869,0,0,0,0,0,1,0
_73_3351755,0,0,0,0,0,1,0
_6_4908649,0,0,0,0,0,1,0
_90_7864548,0,0,0,0,0,1,0
_65_5592123,0,0,0,0,0,1,0
_92_5980684,0,0,0,0,0,1,0
_19_2299307,0,0,0,0,0,1,0
ISIC_0030757,0,0,0,0,0,1,0
_81_9947873,0,0,0,0,0,1,0
_33_8335181,0,0,0,0,0,1,0
ISIC_0027216,0,0,0,0,0,1,0
_47_1246397,0,0,0,0,0,1,0
_103_8707816,0,0,0,0,0,1,0
_10_1442961,0,0,0,0,0,1,0
_3_3166163,0,0,0,0,0,1,0
ISIC_0025373,0,0,0,0,0,1,0
_104_9910317,0,0,0,0,0,1,0
_30_7666330,0,0,0,0,0,1,0
_85_6220433,0,0,0,0,0,1,0
ISIC_0029039,0,0,0,0,0,1,0
_112_5009607,0,0,0,0,0,1,0
_113_7918401,0,0,0,0,0,1,0
_6_6429884,0,0,0,0,0,1,0
_75_8466110,0,0,0,0,0,1,0
_51_9758055,0,0,0,0,0,1,0
_99_8489427,0,0,0,0,0,1,0
_71_534573,0,0,0,0,0,1,0
_94_4582817,0,0,0,0,0,1,0
_6_9130186,0,0,0,0,0,1,0
_106_4130466,0,0,0,0,0,1,0
_24_4131719,0,0,0,0,0,1,0
_58_230303,0,0,0,0,0,1,0
_69_919799,0,0,0,0,0,1,0
_65_1121946,0,0,0,0,0,1,0
_72_4254801,0,0,0,0,0,1,0
ISIC_0029824,0,0,0,0,0,1,0
_95_6107755,0,0,0,0,0,1,0
_99_7051238,0,0,0,0,0,1,0
_36_3921652,0,0,0,0,0,1,0
_69_1651839,0,0,0,0,0,1,0
_100_9369482,0,0,0,0,0,1,0
_72_7552010,0,0,0,0,0,1,0
_94_5504436,0,0,0,0,0,1,0
_109_6786787,0,0,0,0,0,1,0
_25_8179579,0,0,0,0,0,1,0
_77_6193803,0,0,0,0,0,1,0
_35_6337739,0,0,0,0,0,1,0
_74_4492460,0,0,0,0,0,1,0
_2_6573449,0,0,0,0,0,1,0
_38_7239496,0,0,0,0,0,1,0
_29_7874339,0,0,0,0,0,1,0
_98_7298607,0,0,0,0,0,1,0
_14_3738240,0,0,0,0,0,1,0
ISIC_0025954,0,0,0,0,0,1,0
_41_4491789,0,0,0,0,0,1,0
_45_7547435,0,0,0,0,0,1,0
_41_1094596,0,0,0,0,0,1,0
_88_1613616,0,0,0,0,0,1,0
_76_8462117,0,0,0,0,0,1,0
_92_198494,0,0,0,0,0,1,0
_33_744380,0,0,0,0,0,1,0
_104_3049494,0,0,0,0,0,1,0
_38_5629394,0,0,0,0,0,1,0
_53_5697891,0,0,0,0,0,1,0
_72_5600965,0,0,0,0,0,1,0
_39_7214032,0,0,0,0,0,1,0
_87_6260184,0,0,0,0,0,1,0
_9_9436566,0,0,0,0,0,1,0
ISIC_0030021,0,0,0,0,0,1,0
_15_68007,0,0,0,0,0,1,0
_20_8993709,0,0,0,0,0,1,0
_91_3162345,0,0,0,0,0,1,0
_43_35100,0,0,0,0,0,1,0
ISIC_0030579,0,0,0,0,0,1,0
_110_8287116,0,0,0,0,0,1,0
_28_3085026,0,0,0,0,0,1,0
_111_7549432,0,0,0,0,0,1,0
_96_9408328,0,0,0,0,0,1,0
_71_9637513,0,0,0,0,0,1,0
_109_3984781,0,0,0,0,0,1,0
_67_2415227,0,0,0,0,0,1,0
_19_1043911,0,0,0,0,0,1,0
_68_4680584,0,0,0,0,0,1,0
_83_5096583,0,0,0,0,0,1,0
_28_9389984,0,0,0,0,0,1,0
_32_1018938,0,0,0,0,0,1,0
_31_5864248,0,0,0,0,0,1,0
_23_4726235,0,0,0,0,0,1,0
_101_1005020,0,0,0,0,0,1,0
_1_6287534,0,0,0,0,0,1,0
_58_6610043,0,0,0,0,0,1,0
_31_755952,0,0,0,0,0,1,0
_9_7128836,0,0,0,0,0,1,0
_33_3617300,0,0,0,0,0,1,0
_14_1166906,0,0,0,0,0,1,0
_106_936955,0,0,0,0,0,1,0
_112_7221375,0,0,0,0,0,1,0
_7_8318486,0,0,0,0,0,1,0
_78_7748050,0,0,0,0,0,1,0
_23_5051668,0,0,0,0,0,1,0
_24_2496433,0,0,0,0,0,1,0
_42_47078,0,0,0,0,0,1,0
_17_1653217,0,0,0,0,0,1,0
_54_3511311,0,0,0,0,0,1,0
_65_2089345,0,0,0,0,0,1,0
_67_2805332,0,0,0,0,0,1,0
_59_7652041,0,0,0,0,0,1,0
_81_89570,0,0,0,0,0,1,0
ISIC_0033847,0,0,0,0,0,1,0
_83_2650855,0,0,0,0,0,1,0
_2_8025427,0,0,0,0,0,1,0
_56_6538961,0,0,0,0,0,1,0
_112_3385478,0,0,0,0,0,1,0
ISIC_0030427,0,0,0,0,0,1,0
ISIC_0025980,0,0,0,0,0,1,0
_40_531201,0,0,0,0,0,1,0
_57_4146446,0,0,0,0,0,1,0
_39_5886,0,0,0,0,0,1,0
_108_2872795,0,0,0,0,0,1,0
_63_5400223,0,0,0,0,0,1,0
_61_8034582,0,0,0,0,0,1,0
_99_8128970,0,0,0,0,0,1,0
_36_7446161,0,0,0,0,0,1,0
_48_1165369,0,0,0,0,0,1,0
_52_8918309,0,0,0,0,0,1,0
_23_9892217,0,0,0,0,0,1,0
_1_7783705,0,0,0,0,0,1,0
_24_3528341,0,0,0,0,0,1,0
_54_5967147,0,0,0,0,0,1,0
_33_4028287,0,0,0,0,0,1,0
_109_3037860,0,0,0,0,0,1,0
_108_434708,0,0,0,0,0,1,0
_112_6965190,0,0,0,0,0,1,0
_109_5569870,0,0,0,0,0,1,0
ISIC_0028651,0,0,0,0,0,1,0
_76_6089348,0,0,0,0,0,1,0
_21_2983855,0,0,0,0,0,1,0
_32_3679850,0,0,0,0,0,1,0
_18_2468251,0,0,0,0,0,1,0
_62_9269758,0,0,0,0,0,1,0
_55_9015613,0,0,0,0,0,1,0
_75_885574,0,0,0,0,0,1,0
_91_7014914,0,0,0,0,0,1,0
_15_8747985,0,0,0,0,0,1,0
_78_7852174,0,0,0,0,0,1,0
_90_9162603,0,0,0,0,0,1,0
_43_7437575,0,0,0,0,0,1,0
ISIC_0033891,0,0,0,0,0,1,0
_39_5541759,0,0,0,0,0,1,0
_66_2293670,0,0,0,0,0,1,0
ISIC_0029177,0,0,0,0,0,1,0
_27_4377583,0,0,0,0,0,1,0
_47_9015231,0,0,0,0,0,1,0
ISIC_0033675,0,0,0,0,0,1,0
_95_1106373,0,0,0,0,0,1,0
ISIC_0025771,0,0,0,0,0,1,0
_43_7795150,0,0,0,0,0,1,0
_36_3170503,0,0,0,0,0,1,0
_29_8295435,0,0,0,0,0,1,0
_12_4890896,0,0,0,0,0,1,0
_107_8416892,0,0,0,0,0,1,0
_48_6770189,0,0,0,0,0,1,0
_89_1514556,0,0,0,0,0,1,0
_101_2188858,0,0,0,0,0,1,0
_3_2022552,0,0,0,0,0,1,0
_46_242525,0,0,0,0,0,1,0
_33_8549148,0,0,0,0,0,1,0
_38_9184401,0,0,0,0,0,1,0
_49_4085835,0,0,0,0,0,1,0
_60_1573827,0,0,0,0,0,1,0
_71_784144,0,0,0,0,0,1,0
_43_8866907,0,0,0,0,0,1,0
_84_6565609,0,0,0,0,0,1,0
_105_8500372,0,0,0,0,0,1,0
_18_5123421,0,0,0,0,0,1,0
_2_8076517,0,0,0,0,0,1,0
_2_2220229,0,0,0,0,0,1,0
_27_4784197,0,0,0,0,0,1,0
_64_5477652,0,0,0,0,0,1,0
ISIC_0031735,0,0,0,0,0,1,0
_70_2285126,0,0,0,0,0,1,0
ISIC_0029783,0,0,0,0,0,1,0
ISIC_0029967,0,0,0,0,0,1,0
ISIC_0029973,0,0,0,0,0,1,0
ISIC_0026473,0,0,0,0,0,1,0
_3_4794328,0,0,0,0,0,1,0
_7_6305229,0,0,0,0,0,1,0
ISIC_0027745,0,0,0,0,0,1,0
_33_5156497,0,0,0,0,0,1,0
_112_7296262,0,0,0,0,0,1,0
_1_345575,0,0,0,0,0,1,0
_37_3438937,0,0,0,0,0,1,0
_91_849115,0,0,0,0,0,1,0
_36_2169799,0,0,0,0,0,1,0
_14_8756948,0,0,0,0,0,1,0
_90_6994201,0,0,0,0,0,1,0
ISIC_0031457,0,0,0,0,0,1,0
ISIC_0031443,0,0,0,0,0,1,0
_64_9031452,0,0,0,0,0,1,0
_65_1777414,0,0,0,0,0,1,0
_85_3666051,0,0,0,0,0,1,0
_19_1522508,0,0,0,0,0,1,0
_101_9190548,0,0,0,0,0,1,0
_21_3467502,0,0,0,0,0,1,0
_23_5105156,0,0,0,0,0,1,0
_47_2434202,0,0,0,0,0,1,0
_54_4002087,0,0,0,0,0,1,0
_68_9795797,0,0,0,0,0,1,0
_37_8496363,0,0,0,0,0,1,0
_4_2464492,0,0,0,0,0,1,0
_64_3691631,0,0,0,0,0,1,0
_89_7478,0,0,0,0,0,1,0
_60_7459155,0,0,0,0,0,1,0
_84_5488207,0,0,0,0,0,1,0
_35_383439,0,0,0,0,0,1,0
_1_8870971,0,0,0,0,0,1,0
_19_8091374,0,0,0,0,0,1,0
_63_4799359,0,0,0,0,0,1,0
_92_8317915,0,0,0,0,0,1,0
_92_2808702,0,0,0,0,0,1,0
_103_8744845,0,0,0,0,0,1,0
_52_6996126,0,0,0,0,0,1,0
_34_932909,0,0,0,0,0,1,0
ISIC_0025594,0,0,0,0,0,1,0
_83_552562,0,0,0,0,0,1,0
_37_8414980,0,0,0,0,0,1,0
_68_6355506,0,0,0,0,0,1,0
ISIC_0028926,0,0,0,0,0,1,0
_66_8526762,0,0,0,0,0,1,0
_104_7318549,0,0,0,0,0,1,0
_46_8196305,0,0,0,0,0,1,0
_38_2929691,0,0,0,0,0,1,0
_107_2472158,0,0,0,0,0,1,0
_40_2581702,0,0,0,0,0,1,0
_60_3466320,0,0,0,0,0,1,0
_113_3361416,0,0,0,0,0,1,0
ISIC_0033860,0,0,0,0,0,1,0
_46_5398185,0,0,0,0,0,1,0
_6_2582861,0,0,0,0,0,1,0
_5_919934,0,0,0,0,0,1,0
_93_2289717,0,0,0,0,0,1,0
_90_6322414,0,0,0,0,0,1,0
ISIC_0027626,0,0,0,0,0,1,0
_42_1137068,0,0,0,0,0,1,0
_61_7121117,0,0,0,0,0,1,0
_20_3809986,0,0,0,0,0,1,0
_80_271729,0,0,0,0,0,1,0
_1_8555954,0,0,0,0,0,1,0
_1_635064,0,0,0,0,0,1,0
_41_254500,0,0,0,0,0,1,0
_52_9421958,0,0,0,0,0,1,0
_38_9704444,0,0,0,0,0,1,0
ISIC_0027008,0,0,0,0,0,1,0
_6_4572968,0,0,0,0,0,1,0
_92_4132781,0,0,0,0,0,1,0
_7_8247748,0,0,0,0,0,1,0
_8_9390210,0,0,0,0,0,1,0
_34_2201534,0,0,0,0,0,1,0
_41_4250779,0,0,0,0,0,1,0
ISIC_0032613,0,0,0,0,0,1,0
ISIC_0033256,0,0,0,0,0,1,0
ISIC_0030011,0,0,0,0,0,1,0
_57_2289457,0,0,0,0,0,1,0
_114_7793210,0,0,0,0,0,1,0
_42_1228250,0,0,0,0,0,1,0
_33_2873972,0,0,0,0,0,1,0
_49_7948347,0,0,0,0,0,1,0
_64_998931,0,0,0,0,0,1,0
_73_3283633,0,0,0,0,0,1,0
_79_1606204,0,0,0,0,0,1,0
ISIC_0025622,0,0,0,0,0,1,0
_11_9373754,0,0,0,0,0,1,0
_100_4848135,0,0,0,0,0,1,0
_114_8485924,0,0,0,0,0,1,0
ISIC_0026471,0,0,0,0,0,1,0
_26_5244017,0,0,0,0,0,1,0
ISIC_0032410,0,0,0,0,0,1,0
_43_3290860,0,0,0,0,0,1,0
_67_3430209,0,0,0,0,0,1,0
_47_6672900,0,0,0,0,0,1,0
ISIC_0027141,0,0,0,0,0,1,0
_96_4172734,0,0,0,0,0,1,0
_59_8474662,0,0,0,0,0,1,0
_26_641329,0,0,0,0,0,1,0
_13_7076331,0,0,0,0,0,1,0
_107_1015498,0,0,0,0,0,1,0
_25_5792206,0,0,0,0,0,1,0
_92_4581385,0,0,0,0,0,1,0
_63_8566236,0,0,0,0,0,1,0
_94_1581698,0,0,0,0,0,1,0
_77_4998747,0,0,0,0,0,1,0
ISIC_0032941,0,0,0,0,0,1,0
ISIC_0024845,0,0,0,0,0,1,0
ISIC_0030830,0,0,0,0,0,1,0
_102_2227266,0,0,0,0,0,1,0
_26_447247,0,0,0,0,0,1,0
_20_1243202,0,0,0,0,0,1,0
ISIC_0031257,0,0,0,0,0,1,0
_12_162010,0,0,0,0,0,1,0
ISIC_0033695,0,0,0,0,0,1,0
_62_597289,0,0,0,0,0,1,0
_41_1600833,0,0,0,0,0,1,0
_110_1929935,0,0,0,0,0,1,0
_97_9146188,0,0,0,0,0,1,0
_53_9718515,0,0,0,0,0,1,0
_21_1365526,0,0,0,0,0,1,0
ISIC_0025154,0,0,0,0,0,1,0
_16_2211268,0,0,0,0,0,1,0
_98_2681428,0,0,0,0,0,1,0
_54_5769021,0,0,0,0,0,1,0
ISIC_0026313,0,0,0,0,0,1,0
_79_1722177,0,0,0,0,0,1,0
_13_9437552,0,0,0,0,0,1,0
_29_3378559,0,0,0,0,0,1,0
_96_9185218,0,0,0,0,0,1,0
_113_2300924,0,0,0,0,0,1,0
_20_3760690,0,0,0,0,0,1,0
_14_4729254,0,0,0,0,0,1,0
_38_2188793,0,0,0,0,0,1,0
_78_9515715,0,0,0,0,0,1,0
_110_4200830,0,0,0,0,0,1,0
ISIC_0029578,0,0,0,0,0,1,0
_28_6999841,0,0,0,0,0,1,0
ISIC_0030015,0,0,0,0,0,1,0
_20_2608836,0,0,0,0,0,1,0
_96_129564,0,0,0,0,0,1,0
_111_8022429,0,0,0,0,0,1,0
_102_6787886,0,0,0,0,0,1,0
_56_6989321,0,0,0,0,0,1,0
_107_653769,0,0,0,0,0,1,0
_102_4724001,0,0,0,0,0,1,0
_89_3486525,0,0,0,0,0,1,0
_27_2344622,0,0,0,0,0,1,0
_89_734359,0,0,0,0,0,1,0
_62_5218901,0,0,0,0,0,1,0
_65_2630989,0,0,0,0,0,1,0
_17_3924343,0,0,0,0,0,1,0
_88_1525506,0,0,0,0,0,1,0
_59_5193368,0,0,0,0,0,1,0
_93_9489941,0,0,0,0,0,1,0
_15_9898363,0,0,0,0,0,1,0
_51_9310375,0,0,0,0,0,1,0
_78_642349,0,0,0,0,0,1,0
_60_3178662,0,0,0,0,0,1,0
_30_4628675,0,0,0,0,0,1,0
_14_5287272,0,0,0,0,0,1,0
_48_6650509,0,0,0,0,0,1,0
_35_5492323,0,0,0,0,0,1,0
_11_7986288,0,0,0,0,0,1,0
_75_8131660,0,0,0,0,0,1,0
ISIC_0025223,0,0,0,0,0,1,0
_66_6799127,0,0,0,0,0,1,0
_101_4861269,0,0,0,0,0,1,0
_16_6511116,0,0,0,0,0,1,0
_100_8277216,0,0,0,0,0,1,0
_44_2458542,0,0,0,0,0,1,0
_37_1502435,0,0,0,0,0,1,0
_86_4496725,0,0,0,0,0,1,0
_25_3253083,0,0,0,0,0,1,0
_44_7852589,0,0,0,0,0,1,0
_36_1639918,0,0,0,0,0,1,0
_16_9246848,0,0,0,0,0,1,0
_79_9222358,0,0,0,0,0,1,0
_5_9095792,0,0,0,0,0,1,0
_83_6280602,0,0,0,0,0,1,0
_94_7053307,0,0,0,0,0,1,0
_84_126088,0,0,0,0,0,1,0
_58_3196327,0,0,0,0,0,1,0
_91_2201587,0,0,0,0,0,1,0
ISIC_0029962,0,0,0,0,0,1,0
_33_3475656,0,0,0,0,0,1,0
_91_6709181,0,0,0,0,0,1,0
_21_5978862,0,0,0,0,0,1,0
_99_1987545,0,0,0,0,0,1,0
_83_25149,0,0,0,0,0,1,0
_51_3302106,0,0,0,0,0,1,0
_29_9536435,0,0,0,0,0,1,0
_55_7751547,0,0,0,0,0,1,0
_99_4586815,0,0,0,0,0,1,0
_32_2462119,0,0,0,0,0,1,0
_6_9688312,0,0,0,0,0,1,0
_114_1334884,0,0,0,0,0,1,0
_57_7650080,0,0,0,0,0,1,0
_4_3422502,0,0,0,0,0,1,0
_32_5047645,0,0,0,0,0,1,0
ISIC_0028880,0,0,0,0,0,1,0
ISIC_0031309,0,0,0,0,0,1,0
_61_3013723,0,0,0,0,0,1,0
_90_2652582,0,0,0,0,0,1,0
_61_8295101,0,0,0,0,0,1,0
_12_381292,0,0,0,0,0,1,0
_27_2513244,0,0,0,0,0,1,0
_50_8797829,0,0,0,0,0,1,0
_62_5131131,0,0,0,0,0,1,0
ISIC_0031123,0,0,0,0,0,1,0
_75_8065144,0,0,0,0,0,1,0
_34_5894407,0,0,0,0,0,1,0
_93_182087,0,0,0,0,0,1,0
_52_6849025,0,0,0,0,0,1,0
_9_7862408,0,0,0,0,0,1,0
_13_6705297,0,0,0,0,0,1,0
_102_9143148,0,0,0,0,0,1,0
_57_1446649,0,0,0,0,0,1,0
_68_5333856,0,0,0,0,0,1,0
_101_8358488,0,0,0,0,0,1,0
_26_2356908,0,0,0,0,0,1,0
_27_615100,0,0,0,0,0,1,0
_12_2157367,0,0,0,0,0,1,0
_2_4555559,0,0,0,0,0,1,0
_42_1436421,0,0,0,0,0,1,0
_15_3641434,0,0,0,0,0,1,0
_42_340321,0,0,0,0,0,1,0
_69_3657318,0,0,0,0,0,1,0
_39_1140117,0,0,0,0,0,1,0
_103_6338279,0,0,0,0,0,1,0
_82_2939357,0,0,0,0,0,1,0
_48_9388979,0,0,0,0,0,1,0
_79_3148676,0,0,0,0,0,1,0
_2_7428293,0,0,0,0,0,1,0
_72_9011418,0,0,0,0,0,1,0
_49_8016882,0,0,0,0,0,1,0
_38_8545689,0,0,0,0,0,1,0
_100_4259099,0,0,0,0,0,1,0
_11_163577,0,0,0,0,0,1,0
ISIC_0033790,0,0,0,0,0,1,0
_98_1668783,0,0,0,0,0,1,0
_21_1253768,0,0,0,0,0,1,0
_5_2678635,0,0,0,0,0,1,0
_42_6284140,0,0,0,0,0,1,0
_78_76314,0,0,0,0,0,1,0
_90_6878584,0,0,0,0,0,1,0
_77_2940835,0,0,0,0,0,1,0
_66_5632849,0,0,0,0,0,1,0
_22_3632742,0,0,0,0,0,1,0
_51_9975992,0,0,0,0,0,1,0
_50_3354215,0,0,0,0,0,1,0
_68_8973031,0,0,0,0,0,1,0
ISIC_0032114,0,0,0,0,0,1,0
_46_5960304,0,0,0,0,0,1,0
_87_420707,0,0,0,0,0,1,0
_74_7114520,0,0,0,0,0,1,0
ISIC_0027727,0,0,0,0,0,1,0
_89_1952052,0,0,0,0,0,1,0
_76_9274124,0,0,0,0,0,1,0
_60_6428237,0,0,0,0,0,1,0
_83_5457018,0,0,0,0,0,1,0
_44_7335760,0,0,0,0,0,1,0
_63_6790407,0,0,0,0,0,1,0
_100_4478386,0,0,0,0,0,1,0
_40_3529673,0,0,0,0,0,1,0
_98_3722757,0,0,0,0,0,1,0
_87_1379185,0,0,0,0,0,1,0
_108_4101554,0,0,0,0,0,1,0
ISIC_0033626,0,0,0,0,0,1,0
_41_9140822,0,0,0,0,0,1,0
_11_3431673,0,0,0,0,0,1,0
_5_806849,0,0,0,0,0,1,0
ISIC_0029130,0,0,0,0,0,1,0
_52_5136234,0,0,0,0,0,1,0
_53_7638523,0,0,0,0,0,1,0
_83_9151359,0,0,0,0,0,1,0
_114_2580052,0,0,0,0,0,1,0
_71_4380860,0,0,0,0,0,1,0
ISIC_0025911,0,0,0,0,0,1,0
_47_457774,0,0,0,0,0,1,0
_28_3038871,0,0,0,0,0,1,0
_69_5892077,0,0,0,0,0,1,0
_10_2350540,0,0,0,0,0,1,0
_86_1445461,0,0,0,0,0,1,0
_30_6559402,0,0,0,0,0,1,0
_58_2480167,0,0,0,0,0,1,0
_31_9783415,0,0,0,0,0,1,0
_3_1811232,0,0,0,0,0,1,0
_3_5309758,0,0,0,0,0,1,0
_76_4058918,0,0,0,0,0,1,0
_31_5837642,0,0,0,0,0,1,0
_88_1625888,0,0,0,0,0,1,0
_106_1360879,0,0,0,0,0,1,0
_38_2430070,0,0,0,0,0,1,0
_21_1843976,0,0,0,0,0,1,0
_93_7145040,0,0,0,0,0,1,0
ISIC_0027876,0,0,0,0,0,1,0
_76_3788079,0,0,0,0,0,1,0
_74_54854,0,0,0,0,0,1,0
_109_8724385,0,0,0,0,0,1,0
_89_2314350,0,0,0,0,0,1,0
_75_9689039,0,0,0,0,0,1,0
_86_3120517,0,0,0,0,0,1,0
_67_9876161,0,0,0,0,0,1,0
ISIC_0029052,0,0,0,0,0,1,0
ISIC_0025668,0,0,0,0,0,1,0
_2_5254396,0,0,0,0,0,1,0
_45_6352723,0,0,0,0,0,1,0
_56_8005535,0,0,0,0,0,1,0
_59_7311240,0,0,0,0,0,1,0
_88_2008354,0,0,0,0,0,1,0
_13_6528044,0,0,0,0,0,1,0
_85_7996205,0,0,0,0,0,1,0
_54_5745022,0,0,0,0,0,1,0
_90_3676962,0,0,0,0,0,1,0
_113_146573,0,0,0,0,0,1,0
_60_7684930,0,0,0,0,0,1,0
_60_6465693,0,0,0,0,0,1,0
ISIC_0031344,0,0,0,0,0,1,0
_73_4677224,0,0,0,0,0,1,0
_23_8015695,0,0,0,0,0,1,0
_58_3574247,0,0,0,0,0,1,0
_35_6132720,0,0,0,0,0,1,0
_75_9469376,0,0,0,0,0,1,0
_13_7270374,0,0,0,0,0,1,0
_54_3473843,0,0,0,0,0,1,0
_4_6385605,0,0,0,0,0,1,0
_85_5398731,0,0,0,0,0,1,0
_3_2348401,0,0,0,0,0,1,0
_1_9867017,0,0,0,0,0,1,0
_61_9247653,0,0,0,0,0,1,0
_87_3939535,0,0,0,0,0,1,0
_91_5104490,0,0,0,0,0,1,0
_11_918949,0,0,0,0,0,1,0
_113_7503429,0,0,0,0,0,1,0
_98_496268,0,0,0,0,0,1,0
_29_916736,0,0,0,0,0,1,0
_106_6295659,0,0,0,0,0,1,0
_89_1422705,0,0,0,0,0,1,0
_51_4798436,0,0,0,0,0,1,0
_106_357731,0,0,0,0,0,1,0
_92_4379376,0,0,0,0,0,1,0
_29_1525384,0,0,0,0,0,1,0
_80_6548746,0,0,0,0,0,1,0
_31_7307273,0,0,0,0,0,1,0
_58_5109074,0,0,0,0,0,1,0
_111_8315844,0,0,0,0,0,1,0
_84_804382,0,0,0,0,0,1,0
_99_7634861,0,0,0,0,0,1,0
_49_3917274,0,0,0,0,0,1,0
_19_1459723,0,0,0,0,0,1,0
_53_7096709,0,0,0,0,0,1,0
_38_5036687,0,0,0,0,0,1,0
_109_9486107,0,0,0,0,0,1,0
_76_5645810,0,0,0,0,0,1,0
_26_3358300,0,0,0,0,0,1,0
_11_6117729,0,0,0,0,0,1,0
_27_6547591,0,0,0,0,0,1,0
_25_1729302,0,0,0,0,0,1,0
_107_3369450,0,0,0,0,0,1,0
_17_1559270,0,0,0,0,0,1,0
_109_3887618,0,0,0,0,0,1,0
_111_8496523,0,0,0,0,0,1,0
_6_3719791,0,0,0,0,0,1,0
_70_8582216,0,0,0,0,0,1,0
_67_46404,0,0,0,0,0,1,0
_74_2513926,0,0,0,0,0,1,0
_54_8929849,0,0,0,0,0,1,0
_80_5371145,0,0,0,0,0,1,0
_82_93159,0,0,0,0,0,1,0
_84_3035710,0,0,0,0,0,1,0
_45_3219489,0,0,0,0,0,1,0
_81_8806943,0,0,0,0,0,1,0
_7_9782584,0,0,0,0,0,1,0
_82_3694278,0,0,0,0,0,1,0
_63_507642,0,0,0,0,0,1,0
_114_6987532,0,0,0,0,0,1,0
_14_8051570,0,0,0,0,0,1,0
_25_2832079,0,0,0,0,0,1,0
_105_7887699,0,0,0,0,0,1,0
_80_4443481,0,0,0,0,0,1,0
_27_3746162,0,0,0,0,0,1,0
_73_8640759,0,0,0,0,0,1,0
_46_8576100,0,0,0,0,0,1,0
_27_361204,0,0,0,0,0,1,0
_103_4475172,0,0,0,0,0,1,0
_24_5735066,0,0,0,0,0,1,0
ISIC_0026629,0,0,0,0,0,1,0
ISIC_0024994,0,0,0,0,0,1,0
_56_18925,0,0,0,0,0,1,0
ISIC_0029297,0,0,0,0,0,1,0
_19_8843039,0,0,0,0,0,1,0
_64_9961654,0,0,0,0,0,1,0
ISIC_0026417,0,0,0,0,0,1,0
_85_3530751,0,0,0,0,0,1,0
_70_8656161,0,0,0,0,0,1,0
_48_9332170,0,0,0,0,0,1,0
_15_1489065,0,0,0,0,0,1,0
_26_5022370,0,0,0,0,0,1,0
_78_659681,0,0,0,0,0,1,0
_55_1308728,0,0,0,0,0,1,0
_34_253017,0,0,0,0,0,1,0
_16_9459561,0,0,0,0,0,1,0
_107_9119431,0,0,0,0,0,1,0
_4_2817899,0,0,0,0,0,1,0
_34_679353,0,0,0,0,0,1,0
_100_1766121,0,0,0,0,0,1,0
_17_8983414,0,0,0,0,0,1,0
ISIC_0025903,0,0,0,0,0,1,0
_53_8071289,0,0,0,0,0,1,0
ISIC_0030665,0,0,0,0,0,1,0
_12_4219410,0,0,0,0,0,1,0
_83_9101959,0,0,0,0,0,1,0
_63_2700888,0,0,0,0,0,1,0
_96_1880982,0,0,0,0,0,1,0
